timestamp,site,ghi_w_m2,temperature_c,cloud_cover_pct
2025-10-17T15:00,Castries,505.7,29.33,25.8
2025-10-17T16:00,Kingston,345.2,27.51,51.9
2025-10-17T16:00,Bridgetown,319.9,28.57,53.6
2025-10-17T16:00,Castries,327.1,27.36,48.0
2025-10-17T17:00,Kingston,169.2,26.55,48.0
2025-10-17T17:00,Bridgetown,212.0,27.5,11.1
2025-10-17T17:00,Castries,208.3,26.4,43.3
2025-10-17T18:00,Kingston,35.3,25.66,43.3
2025-10-17T18:00,Bridgetown,0,26.98,43.4
2025-10-17T18:00,Castries,0,25.66,30.2
2025-10-18T06:00,Kingston,0,25.7,37.2
2025-10-18T06:00,Bridgetown,19.3,25.71,34.1
2025-10-18T06:00,Castries,17.0,25.84,34.9
2025-10-18T07:00,Kingston,202.2,27.85,37.5
2025-10-18T07:00,Bridgetown,175.1,26.19,47.4
2025-10-18T07:00,Castries,222.3,27.44,16.6
2025-10-18T08:00,Kingston,361.1,27.97,35.6
2025-10-18T08:00,Bridgetown,459.1,27.61,11.8
2025-10-18T08:00,Castries,338.7,27.83,50.8
2025-10-18T09:00,Kingston,591.2,29.68,7.1
2025-10-18T09:00,Bridgetown,484.4,29.65,40.0
2025-10-18T09:00,Castries,509.0,29.56,35.5
2025-10-18T10:00,Kingston,494.9,29.04,64.6
2025-10-18T10:00,Bridgetown,650.1,30.0,42.6
2025-10-18T10:00,Castries,543.6,28.67,48.2
2025-10-18T11:00,Kingston,690.7,28.52,39.8
2025-10-18T11:00,Bridgetown,687.1,30.27,37.3
2025-10-18T11:00,Castries,718.8,30.32,40.4
2025-10-18T12:00,Kingston,802.1,30.77,19.1
2025-10-18T12:00,Bridgetown,663.9,29.96,57.7
2025-10-18T12:00,Castries,703.1,29.91,48.7
2025-10-18T13:00,Kingston,744.2,30.44,28.5
2025-10-18T13:00,Bridgetown,778.8,30.25,26.5
2025-10-18T13:00,Castries,740.8,30.72,24.2
2025-10-18T14:00,Kingston,732.0,28.82,16.4
2025-10-18T14:00,Bridgetown,487.1,28.15,67.7
2025-10-18T14:00,Castries,546.8,30.59,56.1
2025-10-18T15:00,Kingston,559.3,28.36,21.7
2025-10-18T15:00,Bridgetown,599.1,30.28,20.8
2025-10-18T15:00,Castries,490.4,28.55,58.0
2025-10-18T16:00,Kingston,427.8,27.56,22.2
2025-10-18T16:00,Bridgetown,393.5,27.8,39.1
2025-10-18T16:00,Castries,324.2,29.88,42.6
2025-10-18T17:00,Kingston,202.8,26.47,43.6
2025-10-18T17:00,Bridgetown,142.8,28.01,54.7
2025-10-18T17:00,Castries,167.4,27.92,43.2
2025-10-18T18:00,Kingston,0,26.83,35.6
2025-10-18T18:00,Bridgetown,0,26.32,31.1
2025-10-18T18:00,Castries,0,26.65,49.7
2025-10-19T06:00,Kingston,0,25.91,17.3
2025-10-19T06:00,Bridgetown,33.5,25.76,42.1
2025-10-19T06:00,Castries,37.4,26.21,13.7
2025-10-19T07:00,Kingston,194.6,25.37,25.3
2025-10-19T07:00,Bridgetown,256.9,26.16,30.3
2025-10-19T07:00,Castries,168.2,26.9,21.0
2025-10-19T08:00,Kingston,418.1,28.52,36.4
2025-10-19T08:00,Bridgetown,345.2,28.09,41.2
2025-10-19T08:00,Castries,329.8,27.05,36.6
2025-10-19T09:00,Kingston,469.7,29.08,48.8
2025-10-19T09:00,Bridgetown,520.3,29.12,32.2
2025-10-19T09:00,Castries,515.1,27.14,38.6
2025-10-19T10:00,Kingston,560.2,30.1,54.2
2025-10-19T10:00,Bridgetown,583.0,29.98,41.4
2025-10-19T10:00,Castries,446.2,29.92,83.5
2025-10-19T11:00,Kingston,809.1,30.78,10.5
2025-10-19T11:00,Bridgetown,723.1,30.97,33.5
2025-10-19T11:00,Castries,751.2,30.01,23.4
2025-10-19T12:00,Kingston,723.3,30.06,43.3
2025-10-19T12:00,Bridgetown,575.3,28.82,57.5
2025-10-19T12:00,Castries,675.6,30.83,45.8
2025-10-19T13:00,Kingston,799.0,29.71,21.2
2025-10-19T13:00,Bridgetown,739.6,29.7,29.4
2025-10-19T13:00,Castries,736.8,29.36,29.8
2025-10-19T14:00,Kingston,697.9,29.75,26.1
2025-10-19T14:00,Bridgetown,695.5,30.18,15.7
2025-10-19T14:00,Castries,628.5,29.97,33.0
2025-10-19T15:00,Kingston,644.8,29.0,5.0
2025-10-19T15:00,Bridgetown,504.9,29.2,31.8
2025-10-19T15:00,Castries,578.5,29.21,20.1
2025-10-19T16:00,Kingston,341.7,27.25,45.2
2025-10-19T16:00,Bridgetown,413.7,27.79,34.1
2025-10-19T16:00,Castries,366.0,25.34,40.7
2025-10-19T17:00,Kingston,168.5,26.25,43.8
2025-10-19T17:00,Bridgetown,185.3,25.52,39.4
2025-10-19T17:00,Castries,183.6,26.62,66.5
2025-10-19T18:00,Kingston,46.6,26.03,42.2
2025-10-19T18:00,Bridgetown,13.6,26.34,36.6
2025-10-19T18:00,Castries,33.4,25.61,25.2
2025-10-20T06:00,Kingston,0,26.08,32.4
2025-10-20T06:00,Bridgetown,30.7,25.45,34.4
2025-10-20T06:00,Castries,14.7,26.63,35.1
2025-10-20T07:00,Kingston,184.5,25.53,43.4
2025-10-20T07:00,Bridgetown,254.0,26.54,5.1
2025-10-20T07:00,Castries,211.9,26.29,24.8
2025-10-20T08:00,Kingston,432.0,27.39,13.7
2025-10-20T08:00,Bridgetown,466.7,28.5,5.0
2025-10-20T08:00,Castries,387.0,27.6,27.4
2025-10-20T09:00,Kingston,478.1,28.07,43.0
2025-10-20T09:00,Bridgetown,517.6,30.1,24.2
2025-10-20T09:00,Castries,591.8,29.48,15.2
2025-10-20T10:00,Kingston,674.7,29.67,25.6
2025-10-20T10:00,Bridgetown,581.0,28.59,47.8
2025-10-20T10:00,Castries,669.2,29.24,25.1
2025-10-20T11:00,Kingston,672.3,30.48,42.0
2025-10-20T11:00,Bridgetown,684.5,30.24,45.0
2025-10-20T11:00,Castries,755.2,30.23,21.3
2025-10-20T12:00,Kingston,760.0,30.47,30.4
2025-10-20T12:00,Bridgetown,749.3,30.67,23.8
2025-10-20T12:00,Castries,740.6,30.58,30.4
2025-10-20T13:00,Kingston,670.1,30.37,40.0
2025-10-20T13:00,Bridgetown,619.7,31.47,55.5
2025-10-20T13:00,Castries,709.0,30.4,33.9
2025-10-20T14:00,Kingston,645.4,29.8,31.4
2025-10-20T14:00,Bridgetown,679.5,29.18,32.5
2025-10-20T14:00,Castries,715.6,29.86,24.1
2025-10-20T15:00,Kingston,484.8,29.07,52.3
2025-10-20T15:00,Bridgetown,528.7,29.47,40.3
2025-10-20T15:00,Castries,466.5,28.99,51.8
2025-10-20T16:00,Kingston,366.5,27.62,32.1
2025-10-20T16:00,Bridgetown,312.6,27.72,67.6
2025-10-20T16:00,Castries,421.7,28.17,16.8
2025-10-20T17:00,Kingston,213.5,27.31,17.7
2025-10-20T17:00,Bridgetown,123.0,26.49,21.0
2025-10-20T17:00,Castries,167.8,26.68,49.4
2025-10-20T18:00,Kingston,0,25.08,28.9
2025-10-20T18:00,Bridgetown,0,26.18,45.2
2025-10-20T18:00,Castries,0,26.19,19.9
2025-11-21T06:00,Kingston,0,25.39,50.4
2025-11-21T06:00,Bridgetown,0,25.78,31.8
2025-11-21T06:00,Castries,0,26.19,45.3
2025-11-21T07:00,Kingston,186.3,27.05,55.4
2025-11-21T07:00,Bridgetown,136.8,27.43,55.4
2025-11-21T07:00,Castries,155.8,27.14,26.5
2025-11-21T08:00,Kingston,317.0,27.54,52.8
2025-11-21T08:00,Bridgetown,393.9,29.0,28.7
2025-11-21T08:00,Castries,308.5,28.26,66.7
2025-11-21T09:00,Kingston,484.9,29.74,46.1
2025-11-21T09:00,Bridgetown,513.1,29.36,35.0
2025-11-21T09:00,Castries,525.3,29.18,20.0
2025-11-21T10:00,Kingston,694.0,29.3,32.9
2025-11-21T10:00,Bridgetown,673.0,30.35,21.8
2025-11-21T10:00,Castries,629.8,29.71,43.5
2025-11-21T11:00,Kingston,750.8,30.61,28.1
2025-11-21T11:00,Bridgetown,682.3,29.25,35.1
2025-11-21T11:00,Castries,639.5,30.21,51.6
2025-11-21T12:00,Kingston,832.4,29.89,25.1
2025-11-21T12:00,Bridgetown,684.8,29.93,49.0
2025-11-21T12:00,Castries,739.9,30.25,31.0
2025-11-21T13:00,Kingston,738.3,29.21,32.6
2025-11-21T13:00,Bridgetown,643.4,30.33,48.9
2025-11-21T13:00,Castries,689.6,30.63,36.3
2025-11-21T14:00,Kingston,671.0,30.47,34.4
2025-11-21T14:00,Bridgetown,633.7,30.29,37.8
2025-11-21T14:00,Castries,529.7,30.0,62.0
2025-11-21T15:00,Kingston,572.7,28.79,19.1
2025-11-21T15:00,Bridgetown,423.5,28.55,52.1
2025-11-21T15:00,Castries,521.1,28.31,25.9
2025-11-21T16:00,Kingston,344.0,27.43,44.6
2025-11-21T16:00,Bridgetown,370.8,27.76,31.4
2025-11-21T16:00,Castries,490.0,26.98,13.6
2025-11-21T17:00,Kingston,198.5,26.42,50.6
2025-11-21T17:00,Bridgetown,206.0,27.36,32.9
2025-11-21T17:00,Castries,203.7,27.27,39.9
2025-11-21T18:00,Kingston,8.4,26.55,33.7
2025-11-21T18:00,Bridgetown,0.0,25.56,34.8
2025-11-21T18:00,Castries,0,25.12,27.4
2025-11-22T06:00,Kingston,0,25.3,40.1
2025-11-22T06:00,Bridgetown,9.2,25.26,42.0
2025-11-22T06:00,Castries,43.6,25.97,44.2
2025-11-22T07:00,Kingston,244.6,26.9,26.4
2025-11-22T07:00,Bridgetown,213.8,26.59,24.8
2025-11-22T07:00,Castries,255.2,26.53,8.6
2025-11-22T08:00,Kingston,345.5,27.56,52.5
2025-11-22T08:00,Bridgetown,393.8,28.88,33.0
2025-11-22T08:00,Castries,375.4,27.43,12.9
2025-11-22T09:00,Kingston,630.9,29.15,5.0
2025-11-22T09:00,Bridgetown,575.5,28.24,25.0
2025-11-22T09:00,Castries,622.0,28.98,10.0
2025-11-22T10:00,Kingston,598.7,29.71,46.5
2025-11-22T10:00,Bridgetown,693.7,29.77,32.6
2025-11-22T10:00,Castries,698.5,30.13,17.5
2025-11-22T11:00,Kingston,667.2,28.72,36.9
2025-11-22T11:00,Bridgetown,769.7,29.35,23.6
2025-11-22T11:00,Castries,753.8,28.61,28.9
2025-11-22T12:00,Kingston,808.8,30.8,15.9
2025-11-22T12:00,Bridgetown,726.0,29.9,34.7
2025-11-22T12:00,Castries,666.6,30.35,52.8
2025-11-22T13:00,Kingston,753.3,29.47,28.1
2025-11-22T13:00,Bridgetown,689.5,29.72,41.9
2025-11-22T13:00,Castries,739.1,29.92,37.5
2025-11-22T14:00,Kingston,577.1,28.8,46.9
2025-11-22T14:00,Bridgetown,674.4,29.49,18.1
2025-11-22T14:00,Castries,565.1,29.52,59.9
2025-11-22T15:00,Kingston,525.5,27.92,25.1
2025-11-22T15:00,Bridgetown,581.9,28.5,23.4
2025-11-22T15:00,Castries,451.9,29.21,44.3
2025-11-22T16:00,Kingston,415.9,28.77,39.4
2025-11-22T16:00,Bridgetown,436.9,28.16,10.5
2025-11-22T16:00,Castries,438.7,27.11,25.6
2025-11-22T17:00,Kingston,149.3,28.31,50.1
2025-11-22T17:00,Bridgetown,151.5,27.1,66.4
2025-11-22T17:00,Castries,192.9,27.8,33.8
2025-11-22T18:00,Kingston,0,26.03,45.9
2025-11-22T18:00,Bridgetown,0,25.85,39.2
2025-11-22T18:00,Castries,32.3,25.71,30.0
2025-11-23T06:00,Kingston,18.6,26.41,20.5
2025-11-23T06:00,Bridgetown,0,26.74,32.7
2025-11-23T06:00,Castries,11.7,25.09,28.1
2025-11-23T07:00,Kingston,207.4,26.08,22.8
2025-11-23T07:00,Bridgetown,157.0,26.62,48.4
2025-11-23T07:00,Castries,185.8,26.52,52.4
2025-11-23T08:00,Kingston,365.6,27.0,26.4
2025-11-23T08:00,Bridgetown,300.5,27.91,40.9
2025-11-23T08:00,Castries,287.8,27.93,72.2
2025-11-23T09:00,Kingston,492.8,29.94,35.5
2025-11-23T09:00,Bridgetown,524.8,29.29,37.6
2025-11-23T09:00,Castries,593.9,29.0,21.9
2025-11-23T10:00,Kingston,562.2,28.16,52.7
2025-11-23T10:00,Bridgetown,601.2,29.64,42.2
2025-11-23T10:00,Castries,578.3,30.03,56.0
2025-11-23T11:00,Kingston,754.3,29.52,33.1
2025-11-23T11:00,Bridgetown,697.6,30.08,35.9
2025-11-23T11:00,Castries,789.6,27.83,26.0
2025-11-23T12:00,Kingston,909.1,30.45,6.2
2025-11-23T12:00,Bridgetown,642.1,31.13,47.2
2025-11-23T12:00,Castries,862.6,29.79,10.9
2025-11-23T13:00,Kingston,654.1,30.86,42.4
2025-11-23T13:00,Bridgetown,788.2,30.81,26.5
2025-11-23T13:00,Castries,754.4,30.29,23.5
2025-11-23T14:00,Kingston,635.2,29.36,41.2
2025-11-23T14:00,Bridgetown,715.5,29.62,19.1
2025-11-23T14:00,Castries,776.7,29.61,15.5
2025-11-23T15:00,Kingston,489.4,29.41,37.2
2025-11-23T15:00,Bridgetown,563.4,28.28,28.6
2025-11-23T15:00,Castries,514.6,27.52,26.8
2025-11-23T16:00,Kingston,422.1,27.54,23.8
2025-11-23T16:00,Bridgetown,387.7,27.24,45.9
2025-11-23T16:00,Castries,362.2,27.71,26.3
2025-11-23T17:00,Kingston,192.7,26.15,35.9
2025-11-23T17:00,Bridgetown,206.1,27.51,22.6
2025-11-23T17:00,Castries,224.9,26.87,31.8
2025-11-23T18:00,Kingston,20.1,25.8,63.0
2025-11-23T18:00,Bridgetown,0,25.32,12.8
2025-11-23T18:00,Castries,0,25.5,27.1
2025-11-24T06:00,Kingston,28.8,26.01,28.0
2025-11-24T06:00,Bridgetown,5.7,25.68,54.6
2025-11-24T06:00,Castries,0,25.71,31.5
2025-11-24T07:00,Kingston,188.2,26.31,44.5
2025-11-24T07:00,Bridgetown,212.4,26.36,37.4
2025-11-24T07:00,Castries,185.9,26.36,32.8
2025-11-24T08:00,Kingston,380.3,27.61,32.9
2025-11-24T08:00,Bridgetown,400.9,27.53,22.6
2025-11-24T08:00,Castries,371.1,27.27,51.5
2025-11-24T09:00,Kingston,540.3,28.27,29.5
2025-11-24T09:00,Bridgetown,516.9,28.87,44.9
2025-11-24T09:00,Castries,510.9,29.29,31.3
2025-11-24T10:00,Kingston,581.9,29.84,50.9
2025-11-24T10:00,Bridgetown,574.9,30.53,60.8
2025-11-24T10:00,Castries,758.9,29.64,11.3
2025-11-24T11:00,Kingston,729.8,29.1,28.0
2025-11-24T11:00,Bridgetown,687.7,29.77,44.3
2025-11-24T11:00,Castries,766.3,29.07,25.8
2025-11-24T12:00,Kingston,760.6,30.64,36.8
2025-11-24T12:00,Bridgetown,808.4,30.13,23.8
2025-11-24T12:00,Castries,553.1,29.54,69.3
2025-11-24T13:00,Kingston,695.9,29.79,31.3
2025-11-24T13:00,Bridgetown,598.0,29.37,59.9
2025-11-24T13:00,Castries,798.7,28.84,15.6
2025-11-24T14:00,Kingston,686.0,29.09,22.6
2025-11-24T14:00,Bridgetown,625.7,28.87,55.3
2025-11-24T14:00,Castries,551.4,29.69,60.1
2025-11-24T15:00,Kingston,548.9,27.49,34.7
2025-11-24T15:00,Bridgetown,521.4,28.92,34.7
2025-11-24T15:00,Castries,609.1,28.65,5.9
2025-11-24T16:00,Kingston,412.1,28.32,8.6
2025-11-24T16:00,Bridgetown,324.8,28.88,55.5
2025-11-24T16:00,Castries,360.9,26.9,32.4
2025-11-24T17:00,Kingston,212.1,27.36,18.3
2025-11-24T17:00,Bridgetown,256.3,28.49,8.4
2025-11-24T17:00,Castries,244.4,26.72,29.1
2025-11-24T18:00,Kingston,0,24.87,25.4
2025-11-24T18:00,Bridgetown,23.1,26.82,15.9
2025-11-24T18:00,Castries,0,25.95,18.7
2025-11-25T06:00,Kingston,15.2,26.27,5.0
2025-11-25T06:00,Bridgetown,0.5,25.44,36.6
2025-11-25T06:00,Castries,0,26.13,29.1
2025-11-25T07:00,Kingston,219.4,27.77,24.1
2025-11-25T07:00,Bridgetown,221.6,27.56,27.4
2025-11-25T07:00,Castries,214.3,27.81,20.1
2025-11-25T08:00,Kingston,384.8,27.77,6.6
2025-11-25T08:00,Bridgetown,404.4,27.8,35.6
2025-11-25T08:00,Castries,338.3,27.87,44.7
2025-11-25T09:00,Kingston,620.2,30.72,6.9
2025-11-25T09:00,Bridgetown,500.0,28.95,40.5
2025-11-25T09:00,Castries,603.0,27.26,16.6
2025-11-25T10:00,Kingston,664.7,29.57,26.9
2025-11-25T10:00,Bridgetown,707.1,29.3,16.9
2025-11-25T10:00,Castries,631.5,29.7,39.6
2025-11-25T11:00,Kingston,645.3,29.79,52.4
2025-11-25T11:00,Bridgetown,591.6,31.03,68.0
2025-11-25T11:00,Castries,738.1,28.89,36.0
2025-11-25T12:00,Kingston,708.0,30.04,44.1
2025-11-25T12:00,Bridgetown,792.0,30.16,25.1
2025-11-25T12:00,Castries,718.6,29.81,42.2
2025-11-25T13:00,Kingston,730.7,28.96,28.2
2025-11-25T13:00,Bridgetown,707.5,29.44,31.0
2025-11-25T13:00,Castries,702.4,29.67,37.4
2025-11-25T14:00,Kingston,642.5,29.75,39.8
2025-11-25T14:00,Bridgetown,641.9,29.91,32.6
2025-11-25T14:00,Castries,673.0,29.94,29.2
2025-11-25T15:00,Kingston,489.9,28.21,53.7
2025-11-25T15:00,Bridgetown,581.1,28.32,20.9
2025-11-25T15:00,Castries,520.1,28.49,33.2
2025-11-25T16:00,Kingston,423.7,28.41,17.2
2025-11-25T16:00,Bridgetown,359.6,28.06,23.9
2025-11-25T16:00,Castries,352.3,27.47,50.3
2025-11-25T17:00,Kingston,188.1,27.1,39.0
2025-11-25T17:00,Bridgetown,181.9,26.4,45.2
2025-11-25T17:00,Castries,193.2,26.03,60.6
2025-11-25T18:00,Kingston,0,26.03,38.6
2025-11-25T18:00,Bridgetown,27.7,25.81,22.1
2025-11-25T18:00,Castries,47.7,25.71,52.8
2025-11-26T06:00,Kingston,26.9,25.34,54.8
2025-11-26T06:00,Bridgetown,12.7,25.72,38.1
2025-11-26T06:00,Castries,0,25.72,27.4
2025-11-26T07:00,Kingston,191.2,26.91,21.6
2025-11-26T07:00,Bridgetown,196.9,26.73,44.5
2025-11-26T07:00,Castries,165.1,27.27,67.3
2025-11-26T08:00,Kingston,389.7,28.81,37.1
2025-11-26T08:00,Bridgetown,363.3,28.15,31.7
2025-11-26T08:00,Castries,380.9,27.19,44.3
2025-11-26T09:00,Kingston,471.4,28.38,50.4
2025-11-26T09:00,Bridgetown,509.8,28.17,43.6
2025-11-26T09:00,Castries,509.7,29.05,39.0
2025-11-26T10:00,Kingston,588.9,29.84,40.7
2025-11-26T10:00,Bridgetown,570.5,28.71,54.8
2025-11-26T10:00,Castries,413.3,29.5,86.1
2025-11-26T11:00,Kingston,700.7,29.18,35.3
2025-11-26T11:00,Bridgetown,623.2,30.26,48.7
2025-11-26T11:00,Castries,732.0,30.05,34.1
2025-11-26T12:00,Kingston,801.0,29.15,26.6
2025-11-26T12:00,Bridgetown,637.8,29.87,59.1
2025-11-26T12:00,Castries,706.4,29.38,43.5
2025-11-26T13:00,Kingston,654.2,30.15,51.6
2025-11-26T13:00,Bridgetown,767.7,29.63,31.2
2025-11-26T13:00,Castries,794.5,30.3,18.5
2025-11-26T14:00,Kingston,549.3,28.85,56.0
2025-11-26T14:00,Bridgetown,668.6,28.77,38.7
2025-11-26T14:00,Castries,554.7,29.25,55.5
2025-11-26T15:00,Kingston,609.5,28.07,7.0
2025-11-26T15:00,Bridgetown,599.1,28.36,33.4
2025-11-26T15:00,Castries,594.0,28.97,21.6
2025-11-26T16:00,Kingston,337.2,27.7,23.8
2025-11-26T16:00,Bridgetown,419.1,28.42,7.7
2025-11-26T16:00,Castries,316.0,27.79,26.6
2025-11-26T17:00,Kingston,191.5,26.75,30.2
2025-11-26T17:00,Bridgetown,232.2,27.52,34.6
2025-11-26T17:00,Castries,168.4,26.38,34.4
2025-11-26T18:00,Kingston,0,25.9,9.2
2025-11-26T18:00,Bridgetown,0,26.7,39.6
2025-11-26T18:00,Castries,0,25.69,16.3
2025-11-27T06:00,Kingston,0,26.85,35.5
2025-11-27T06:00,Bridgetown,0,25.44,56.8
2025-11-27T06:00,Castries,0,25.76,47.1
2025-11-27T07:00,Kingston,214.3,28.36,19.8
2025-11-27T07:00,Bridgetown,193.8,27.66,35.8
2025-11-27T07:00,Castries,146.9,27.22,50.6
2025-11-27T08:00,Kingston,347.0,27.95,47.0
2025-11-27T08:00,Bridgetown,382.5,29.49,31.6
2025-11-27T08:00,Castries,389.5,29.37,39.4
2025-11-27T09:00,Kingston,491.7,28.9,56.8
2025-11-27T09:00,Bridgetown,457.9,28.04,41.7
2025-11-27T09:00,Castries,468.7,27.39,41.5
2025-11-27T10:00,Kingston,757.7,29.98,15.0
2025-11-27T10:00,Bridgetown,652.0,29.46,36.8
2025-11-27T10:00,Castries,701.7,29.04,17.2
2025-11-27T11:00,Kingston,723.5,29.81,33.4
2025-11-27T11:00,Bridgetown,688.3,29.53,36.1
2025-11-27T11:00,Castries,627.6,30.11,58.2
2025-11-27T12:00,Kingston,743.8,30.17,32.8
2025-11-27T12:00,Bridgetown,776.4,31.15,27.1
2025-11-27T12:00,Castries,686.4,29.3,48.1
2025-11-27T13:00,Kingston,739.4,30.44,27.3
2025-11-27T13:00,Bridgetown,705.8,30.54,45.0
2025-11-27T13:00,Castries,756.9,29.9,25.7
2025-11-27T14:00,Kingston,635.3,30.4,33.2
2025-11-27T14:00,Bridgetown,693.7,29.15,33.2
2025-11-27T14:00,Castries,648.5,30.0,38.1
2025-11-27T15:00,Kingston,517.3,29.2,28.7
2025-11-27T15:00,Bridgetown,469.6,28.1,38.5
2025-11-27T15:00,Castries,542.4,29.98,29.7
2025-11-27T16:00,Kingston,416.4,28.06,10.9
2025-11-27T16:00,Bridgetown,407.0,29.04,5.0
2025-11-27T16:00,Castries,395.9,27.64,22.8
2025-11-27T17:00,Kingston,207.4,27.6,13.7
2025-11-27T17:00,Bridgetown,151.3,28.41,48.8
2025-11-27T17:00,Castries,184.5,27.16,20.6
2025-11-27T18:00,Kingston,1.9,25.48,54.1
2025-11-27T18:00,Bridgetown,0.2,25.16,57.1
2025-11-27T18:00,Castries,9.7,25.84,27.6
2025-11-28T06:00,Kingston,0,25.89,61.4
2025-11-28T06:00,Bridgetown,3.3,26.48,38.9
2025-11-28T06:00,Castries,0,27.1,41.8
2025-11-28T07:00,Kingston,179.9,26.96,31.7
2025-11-28T07:00,Bridgetown,265.8,26.34,5.0
2025-11-28T07:00,Castries,165.2,26.96,30.4
2025-11-28T08:00,Kingston,392.5,28.15,40.8
2025-11-28T08:00,Bridgetown,385.4,28.77,23.1
2025-11-28T08:00,Castries,361.1,27.07,35.7
2025-11-28T09:00,Kingston,500.6,29.07,40.9
2025-11-28T09:00,Bridgetown,519.0,29.13,33.7
2025-11-28T09:00,Castries,606.9,28.92,17.9
2025-11-28T10:00,Kingston,688.5,28.83,36.0
2025-11-28T10:00,Bridgetown,623.6,29.65,38.3
2025-11-28T10:00,Castries,626.1,29.38,38.1
2025-11-28T11:00,Kingston,799.1,29.62,24.6
2025-11-28T11:00,Bridgetown,678.7,30.91,38.5
2025-11-28T11:00,Castries,622.2,30.04,58.5
2025-11-28T12:00,Kingston,758.7,29.37,23.0
2025-11-28T12:00,Bridgetown,821.3,28.97,24.0
2025-11-28T12:00,Castries,658.5,30.47,51.2
2025-11-28T13:00,Kingston,747.0,29.56,25.2
2025-11-28T13:00,Bridgetown,701.1,30.24,39.9
2025-11-28T13:00,Castries,775.2,30.55,17.5
2025-11-28T14:00,Kingston,576.4,29.52,49.2
2025-11-28T14:00,Bridgetown,731.6,29.1,13.8
2025-11-28T14:00,Castries,639.3,28.71,47.4
2025-11-28T15:00,Kingston,529.5,27.09,45.8
2025-11-28T15:00,Bridgetown,546.2,29.23,25.9
2025-11-28T15:00,Castries,514.1,27.6,42.6
2025-11-28T16:00,Kingston,345.3,29.39,49.2
2025-11-28T16:00,Bridgetown,379.0,27.17,27.1
2025-11-28T16:00,Castries,364.8,29.6,40.8
2025-11-28T17:00,Kingston,256.7,27.43,10.7
2025-11-28T17:00,Bridgetown,227.3,27.57,23.8
2025-11-28T17:00,Castries,186.4,27.03,38.5
2025-11-28T18:00,Kingston,0,25.38,28.9
2025-11-28T18:00,Bridgetown,0,25.24,33.3
2025-11-28T18:00,Castries,29.1,26.96,42.9
2025-11-01T06:00,Kingston,0,25.82,33.4
2025-11-01T06:00,Bridgetown,28.7,26.73,41.9
2025-11-01T06:00,Castries,0,25.57,10.5
2025-11-01T07:00,Kingston,167.9,26.5,39.0
2025-11-01T07:00,Bridgetown,160.9,26.78,30.9
2025-11-01T07:00,Castries,140.5,26.51,51.8
2025-11-01T08:00,Kingston,323.9,28.89,45.6
2025-11-01T08:00,Bridgetown,465.3,27.8,5.0
2025-11-01T08:00,Castries,314.4,28.91,64.8
2025-11-01T09:00,Kingston,481.4,27.72,44.5
2025-11-01T09:00,Bridgetown,592.8,27.97,22.2
2025-11-01T09:00,Castries,539.9,30.1,16.5
2025-11-01T10:00,Kingston,669.9,29.69,34.3
2025-11-01T10:00,Bridgetown,632.4,29.34,29.8
2025-11-01T10:00,Castries,508.5,29.92,69.4
2025-11-01T11:00,Kingston,716.4,29.72,37.4
2025-11-01T11:00,Bridgetown,794.9,29.61,25.6
2025-11-01T11:00,Castries,705.6,29.63,49.5
2025-11-01T12:00,Kingston,745.6,29.7,40.6
2025-11-01T12:00,Bridgetown,590.0,29.64,64.7
2025-11-01T12:00,Castries,697.7,30.7,45.9
2025-11-01T13:00,Kingston,770.9,30.57,25.2
2025-11-01T13:00,Bridgetown,784.2,29.33,25.3
2025-11-01T13:00,Castries,591.7,29.59,60.2
2025-11-01T14:00,Kingston,640.2,29.64,36.7
2025-11-01T14:00,Bridgetown,637.3,29.51,39.1
2025-11-01T14:00,Castries,628.0,30.04,42.4
2025-11-01T15:00,Kingston,516.9,29.13,37.6
2025-11-01T15:00,Bridgetown,624.2,28.04,9.5
2025-11-01T15:00,Castries,544.2,28.19,30.1
2025-11-01T16:00,Kingston,358.2,28.39,39.0
2025-11-01T16:00,Bridgetown,391.9,28.2,18.9
2025-11-01T16:00,Castries,419.3,28.76,15.2
2025-11-01T17:00,Kingston,150.6,26.78,68.9
2025-11-01T17:00,Bridgetown,205.2,26.04,54.7
2025-11-01T17:00,Castries,202.0,26.0,37.2
2025-11-01T18:00,Kingston,16.0,26.12,48.8
2025-11-01T18:00,Bridgetown,38.0,25.18,38.1
2025-11-01T18:00,Castries,15.4,26.76,15.3
2025-11-02T06:00,Kingston,0,24.13,32.6
2025-11-02T06:00,Bridgetown,43.2,25.67,37.3
2025-11-02T06:00,Castries,63.7,25.7,51.4
2025-11-02T07:00,Kingston,188.7,28.29,23.0
2025-11-02T07:00,Bridgetown,212.1,26.88,38.0
2025-11-02T07:00,Castries,207.2,26.6,49.5
2025-11-02T08:00,Kingston,347.7,27.7,41.8
2025-11-02T08:00,Bridgetown,369.6,28.24,27.7
2025-11-02T08:00,Castries,393.7,27.41,31.4
2025-11-02T09:00,Kingston,450.5,27.96,53.5
2025-11-02T09:00,Bridgetown,476.7,29.66,37.3
2025-11-02T09:00,Castries,687.0,29.1,5.0
2025-11-02T10:00,Kingston,580.6,29.86,49.0
2025-11-02T10:00,Bridgetown,602.2,30.15,36.1
2025-11-02T10:00,Castries,675.7,28.88,29.4
2025-11-02T11:00,Kingston,749.3,30.68,28.9
2025-11-02T11:00,Bridgetown,690.6,30.31,43.2
